id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
983281136424889193,Lake front at Green Lake,135595180,Marc,Other neighborhoods,Green Lake,47.68345,-122.3329,Entire home/apt,386,2,22,2024-09-13,2.76,1,77,22,STR-OPLI-23-001549
983359463107353468,Tiny/Cozy Loft in East Lake,505423742,James & Jeffry,Capitol Hill,Portage Bay,47.650235,-122.322107,Entire home/apt,109,1,44,2024-09-02,3.63,25,354,44,STR-OPLI-23-000514
983383143447211374,The North Lake Nest - Located Near Everything!,21175146,Emily,Other neighborhoods,Wallingford,47.65474,-122.32709,Entire home/apt,,1,5,2024-03-20,0.41,1,0,5,STR-OPLI-23-001247
983392123281980588,Historic Ravenna Condo near UW,494092900,Graham,University District,University District,47.671361,-122.3123714,Entire home/apt,99,180,0,,,1,269,0,
983441344256673603,Glamorous house W/ 3 BR & 3.5 BA,537772590,AJ Tuan,Rainier Valley,Mount Baker,47.58658,-122.29691,Entire home/apt,284,2,17,2024-09-14,2.82,1,242,17,STR-OPLI-24-000165
983528992269340431,UW Queen Bed Studio w/kitchen,528694583,Sisi,Other neighborhoods,Ravenna,47.66233100824257,-122.29593592637072,Entire home/apt,163,30,1,2024-02-29,0.15,8,272,1,
983565928037911155,Seattle Skyline Views*Walk to Space Needle*Rooftop,49585556,Aliaksandr,Queen Anne,East Queen Anne,47.63029,-122.34632,Entire home/apt,310,1,54,2024-09-09,5.40,1,292,54,STR-OPLI-23-001295
983985582037482688,Spacious Vintage One BR-Capitol,10555118,John,Capitol Hill,Broadway,47.617892528747035,-122.32697726187513,Entire home/apt,109,1,77,2024-09-20,6.47,1,359,77,STR-OPLI-21-001208
984064747066152293,Private Terrace Walk to Seattle U First Hill 444,44164642,Weihao,Central Area,Minor,47.60469,-122.3161,Entire home/apt,160,1,9,2024-09-15,1.84,14,254,9,STR-OPLI-23-001473
984078208229105179,Sleek Seattle Getaway ~ 3 Mi to Alki Beach!,121688409,Evolve,Delridge,North Delridge,47.56711241163967,-122.3708244290963,Entire home/apt,127,2,15,2024-09-11,1.31,34,6,15,STR-OPLI-19-002018
984126089400826162,"Luxe 1BR on the 21st floor with pool, hot tub, gym",212826084,Vacasa Western Washington,Downtown,Pike-Market,47.609723495425015,-122.33936425757638,Entire home/apt,169,6,14,2024-08-01,1.28,43,352,14,STR-OPLI-23-001237
984127349713828835,Lovely 1 Bedroom #3,292705778,Kevin,Rainier Valley,Columbia City,47.56765,-122.29054,Private room,69,3,1,2023-09-23,0.08,4,166,1,STR-OPLI-23-000804
984450857185434218,"Luxury 2br1ba w/ Hot tub, patio, crib & vanity",538000200,Chibueze,Other neighborhoods,Greenwood,47.6980296,-122.3653248,Entire home/apt,114,2,80,2024-09-04,6.72,1,207,80,STR-OPLI-23-001288
984805636665504127,Top Floor View Unit in Seattle,171890791,Scott,Cascade,Westlake,47.6369807,-122.3417371,Entire home/apt,272,2,45,2024-09-08,6.89,1,221,45,STR-OPLI-23-001181
984896045477462187,Beautiful Historic Queen Anne Apartment,130278461,Cristina,Queen Anne,Lower Queen Anne,47.63207652172948,-122.36251610949209,Entire home/apt,190,7,2,2024-09-04,1.67,1,241,2,STR-OPLI-23-001349
984943310748311879,Lux Apartment in Seattle | 1 BD | Rooftop |,31252146,Sebastian,Central Area,Mann,47.6127924,-122.3010878,Entire home/apt,146,30,24,2024-09-02,1.98,7,150,24,STR-OPLI-23-001479
985430626484846415,"Fun Alki Yellow 2BR Bungalow Home, near the beach",538224951,Elise,West Seattle,Alki,47.57664353723181,-122.40730773093408,Entire home/apt,211,30,3,2024-08-31,0.51,1,251,3,STR-OPLI-24-000140
985436742269785360,"99 Walk score, Free Parking, Hottub, Pool, BBQ",404216288,Sahin,Downtown,Belltown,47.61492639231431,-122.34895698140244,Entire home/apt,203,1,23,2024-09-17,5.85,2,41,23,STR-OPLI-21-000489
985578715935281136,Family Ready Rooftop Home,92742089,Crystal,Central Area,Atlantic,47.5885851,-122.3049098,Entire home/apt,266,30,40,2024-09-09,3.35,12,151,40,STR-OPLI-23-001023
985646393509802245,Ocean view Lofthouse rooftop deck on Queen Anne,113420665,Jennifer,Queen Anne,West Queen Anne,47.63475,-122.37057,Entire home/apt,144,2,55,2024-09-18,4.73,1,126,55,STR-OPLI-22-001783
985652984818221584,Charming Fremont Craftsman,486527940,Ed,Other neighborhoods,Fremont,47.65727198874245,-122.35532775767211,Entire home/apt,195,2,9,2024-09-09,0.77,1,50,9,STR-OPLI-23-001248
985694521248486231,Green Lake 1st Line Home B with Central AC,416581683,Shelley,Other neighborhoods,Green Lake,47.677142040128665,-122.34498883654487,Entire home/apt,157,1,14,2024-08-25,1.18,8,306,14,STR-OPLI-22-001073
985875277254464575,Green Lake 1st Line Home with Central AC,416581683,Shelley,Other neighborhoods,Green Lake,47.676987803397004,-122.34524820386568,Entire home/apt,304,1,10,2024-09-08,0.95,8,299,10,STR-OPLI-22-001073
985990467568262099,"Blueground | Downtown, yoga, nr restaurants",107434423,Blueground,Downtown,Central Business District,47.6090514,-122.3384516,Entire home/apt,477,31,0,,,321,360,0,
986282080847684009,Cozy 1 Bedroom Condo with Space Needle Views,240730356,Vira,Downtown,Belltown,47.61749349999999,-122.3463071,Entire home/apt,199,2,154,2024-09-16,13.20,1,150,154,STR-OPLI-23-001257
986487044100531868,Modern Room in Ballard,88390028,Lujie,Other neighborhoods,Crown Hill,47.69158186722077,-122.37854019371449,Private room,42,30,0,,,1,53,0,
986794464268658263,Private 2 Beds & Bath Guest Suite (中文)Free Parking,215426444,Emily,Beacon Hill,South Beacon Hill,47.52456,-122.28287,Entire home/apt,68,1,24,2024-08-31,2.11,4,40,24,STR-OPLI-22-000765
986939217873466064,"Charming, Fully-stocked & Newly Renovated 1BR",12778397,Shannon,Central Area,Atlantic,47.599597472298626,-122.30714235839902,Entire home/apt,85,30,3,2024-09-08,0.49,2,229,3,
986968784070397398,Large 2 bedroom retreat in Seattle,125625180,Kj,Rainier Valley,Mount Baker,47.57378527087796,-122.28396271159716,Entire home/apt,176,3,21,2024-09-16,1.77,1,88,21,STR-OPLI-23-000794
986985322104346577,Cozy Ballard Getaway Home,538569635,Phuong,Ballard,Loyal Heights,47.6853448,-122.3796088,Entire home/apt,,1,4,2024-07-21,0.40,1,268,4,STR-OPLI-23-001263
987043314473540383,Artful Retreat: 3-Bed Townhome near UW & Downtown,74922196,Cloe,Other neighborhoods,Wedgwood,47.693,-122.30378,Entire home/apt,208,3,11,2024-06-27,0.94,2,18,11,STR-OPLI-23-000956
987059016124457844,Pet-Friendly Urban Haven in Historic Capitol Hill!,398317720,Joanne,Capitol Hill,Broadway,47.6173355,-122.3134631,Entire home/apt,252,1,46,2024-09-02,3.89,68,322,46,STR-OPLI-23-001238
987206998806079737,Luxury stay in Seattle,110276146,Shajji,Other neighborhoods,Wallingford,47.66120154946307,-122.32900991793633,Entire home/apt,119,2,25,2024-09-02,2.11,4,238,25,STR-OPLI-22-000361
987981501775788040,Beautiful Queen Anne Townhome!,310761349,StayLocal,Queen Anne,North Queen Anne,47.64826,-122.35936,Entire home/apt,282,2,51,2024-09-07,4.40,4,260,51,STR-OPLI-23-001175
988159077254359157,South bedroom in charming Wallingford cottage,21027066,Sheryl,Other neighborhoods,Wallingford,47.658596683591966,-122.33304636931152,Private room,66,30,3,2024-01-28,0.26,2,229,3,STR-OPLI-23-000939
988555057205805665,Cozy & Modern Hideaway in Seattle/Shoreline,32681544,Gladys,Northgate,Haller Lake,47.73245650732836,-122.33420228446158,Entire home/apt,139,2,23,2024-08-27,1.98,3,70,23,STR-OPLI-23-001024
988566559720000856,Peaceful & Modern Whole House in Seattle/Shoreline,32681544,Gladys,Northgate,Haller Lake,47.733060944143425,-122.3345061006601,Entire home/apt,321,2,8,2024-07-29,1.37,3,50,8,STR-OPLI-23-001024
988572150418958533,Cozy Seattle Home + Hot Tub w/Space Needle View,384606844,Danielle,West Seattle,North Admiral,47.57548924072775,-122.3732248949275,Entire home/apt,214,2,52,2024-09-13,4.50,1,58,52,STR-OPLI-23-001151
988590305576988073,Seattle Secret Garden Modern House w/ Lake View,238425582,Allen Lu,Rainier Valley,Mount Baker,47.58753,-122.28931,Entire home/apt,429,30,6,2024-01-12,0.52,27,0,6,STR-OPLI-23-000707
988603039648723039,"Modern Townhome + Rooftop deck + Parking, Fremont",538940840,Sophia,Other neighborhoods,Fremont,47.65254,-122.34969,Entire home/apt,300,1,19,2024-08-19,1.62,1,235,19,STR-OPLI-23-001100
988719458642776197,Family 3BR Walk to Greenlake Games Patio BBQ DogOK,4656446,Air Concierge,Other neighborhoods,Green Lake,47.6746348,-122.3292632,Entire home/apt,324,2,18,2024-09-06,1.93,16,17,18,STR-OPLI-20-000327
988763267999404541,Luxury multiplex home stay,110276146,Shajji,Other neighborhoods,Wallingford,47.6625,-122.32881,Entire home/apt,320,2,1,2024-02-05,0.13,4,58,1,STR-OPLI-22-000361
989363617312944359,Cozy Guest Suite by Alki Beach,539129475,Kelsie,West Seattle,North Admiral,47.5800844975174,-122.40246826152192,Entire home/apt,120,2,52,2024-09-05,4.52,1,160,52,STR-OPLI-23-000845
989435342684171190,Charming Retro Modern Steps from the Beach,512825858,Dre,West Seattle,North Admiral,47.58179,-122.40044,Entire home/apt,184,2,28,2024-09-19,2.55,14,259,28,STR-OPLI-24-000006
989482858545565111,Private House 3 Beds& 1 Bath LR STA Airport DT(中文),215426444,Emily,Rainier Valley,Mount Baker,47.57363,-122.29443,Entire home/apt,69,1,16,2024-09-01,4.14,4,10,16,STR-OPLI-22-000765
990567637310984735,Families and groups gather at GreenLake!,518458673,Trang,Other neighborhoods,Green Lake,47.68632,-122.32985,Entire home/apt,500,2,16,2024-09-02,1.41,1,299,16,STR-OPLI-23-001270
990585095205275476,Bright & Cozy Maple Leaf Family Retreat 3bed/2bath,29227477,Joe,Northgate,Maple Leaf,47.6969,-122.31476,Entire home/apt,,3,6,2024-08-10,0.54,1,0,6,STR-OPLI-23-001279
990734703109270189,Modern House w/Master Suite/Office/Covered Patio,184141571,Kyler,Delridge,Riverview,47.55426,-122.35608,Entire home/apt,,30,1,2024-04-09,0.18,1,0,1,
990870128361563303,"Traveling Nurse, Taylor Swift Room in Wallingford",85076667,Sabrina & Perry,Other neighborhoods,Fremont,47.66274139999999,-122.3529085,Private room,50,30,0,,,12,248,0,
990925460118638003,Luxurious New Basement Home in Desirable Fremont,26107449,Suzanne,Other neighborhoods,Fremont,47.6543,-122.34364,Entire home/apt,109,2,28,2024-09-16,2.39,2,80,28,STR-OPLI-21-000538
991258074167016635,Large Private Yard. 3bd 2 ba. Cozy Seattle Home.,341433634,Jeannie,Northgate,Haller Lake,47.71297,-122.33368,Entire home/apt,,2,8,2024-04-09,0.74,1,0,8,STR-OPLI-23-001330
991411967725837512,Water views | Luxury City Retreat | Sleeps 20,8146482,Amy,Queen Anne,West Queen Anne,47.62953,-122.36709,Entire home/apt,897,1,25,2024-09-02,2.22,5,323,25,STR-OPLI-24-000537
991455116899361808,Charming Craftsman Oasis in Fremont with Garage,487344448,Ricardo,Other neighborhoods,Fremont,47.6597353,-122.3489299,Entire home/apt,215,3,62,2024-09-15,5.33,17,126,62,STR-OPLI-23-001391
991505518287847066,Shared Home in City.,462117741,Temi,Cascade,Eastlake,47.636426021810564,-122.32342387757274,Private room,150,30,0,,,2,206,0,STR-OPLI-23-000398
992071115192637824,Spa Themed Guesthouse with Parking Spot,40983081,Ryan,Central Area,Harrison/Denny-Blaine,47.62311297036318,-122.29579238942604,Entire home/apt,133,2,66,2024-09-05,5.64,1,158,66,STR-OPLI-23-001253
992175890554447804,Seattle Vacation Home w/ Hot Tub: 5 Mi to Downtown,121688409,Evolve,Delridge,High Point,47.5508774725253,-122.36320918773401,Entire home/apt,187,2,24,2024-09-09,2.09,34,347,24,STR-OPLI-22-000997
992385876542312831,StayHere w/Sophari 2BR Dadu | FastWifi | FirePlace,314324381,Sophari,West Seattle,Arbor Heights,47.50975,-122.38179,Entire home/apt,142,3,9,2024-09-02,0.87,11,341,9,STR-OPLI-22-000764
993044177224556781,"Downtown, views, by Convention Ctr",30832,Siena C.C.,Downtown,First Hill,47.612413095868185,-122.32861230646422,Entire home/apt,217,3,7,2024-08-26,0.64,7,77,7,STR-OPLI-22-000904
993326316661885044,"Blueground | Wallingford, storage & w/d, nr bars",107434423,Blueground,Other neighborhoods,Wallingford,47.6548081,-122.3421263,Entire home/apt,,31,0,,,321,175,0,
993326868665718985,"Blueground | Wallingford, shuffleboard, nr shops",107434423,Blueground,Other neighborhoods,Wallingford,47.6548081,-122.3421263,Entire home/apt,,31,0,,,321,313,0,
993530354399875008,"Vintage guesthouse in hip, historic neighborhood",27814262,Julianne,Ballard,Adams,47.67142725243414,-122.39241246649178,Entire home/apt,85,3,34,2024-09-18,3.45,1,34,34,STR-OPLI-23-001469
993537683481954839,Seattle 1-BR near Amazon HQ,381725790,Braulio,Cascade,South Lake Union,47.62127,-122.33536,Entire home/apt,105,30,0,,,2,229,0,
993545120185695797,"Pike Place Lux Condo, Zen-inducing 180° Water View",13818644,Mari,Downtown,Pike-Market,47.6079,-122.33964,Entire home/apt,266,6,14,2024-09-02,1.60,1,166,14,STR-OPLI-23-001282
993721261226049567,"A Cozy, Grand Home",2887279,Joseph,Ballard,Adams,47.67435318498341,-122.38170140695269,Entire home/apt,400,3,26,2024-09-08,2.37,1,225,26,STR-OPLI-23-001335
993733972129153935,Luxurious Condo in Heart of Seattle + Parkg & Pool,80333752,Ashley And Mike,Downtown,Pike-Market,47.60779608640628,-122.33965013541292,Entire home/apt,163,5,16,2024-09-01,1.48,38,320,16,STR-OPLI-23-001072
993808135713565974,Spacious Private 1B1B perfect for travel & work,42230885,Martin,Ballard,Adams,47.6703401,-122.3920166,Private room,74,1,58,2024-09-16,5.13,2,20,58,STR-OPLI-23-001324
994253026444305208,Historic Seattle Vacation Rental in Seward Park!,121688409,Evolve,Seward Park,Seward Park,47.54216227267225,-122.26384808245209,Entire home/apt,178,3,4,2024-08-19,1.25,34,312,4,STR-OPLI-23-000920
994255776036724378,Darth Vader's Death Star Suite,340706410,Vince,Queen Anne,North Queen Anne,47.64293973783665,-122.36042083612884,Private room,154,1,12,2024-08-21,1.10,100,340,12,STR-OPLI-23-001305
994298705537225850,Bobba Fett's Carbonite Suite,340706410,Vince,Queen Anne,North Queen Anne,47.64335350778793,-122.36025901143299,Private room,142,1,35,2024-08-04,3.14,100,353,35,STR-OPLI-23-001305
994312549950556080,Palpatine Sith Lord Suite,340706410,Vince,Queen Anne,North Queen Anne,47.64413,-122.36005,Private room,125,1,12,2024-09-14,1.15,100,335,12,STR-OPLI-23-001305
994406731316338232,Nice Suite in Townhouse near Seattle U,34244773,Johnny,Central Area,Minor,47.61260859999999,-122.31254,Private room,83,2,12,2024-08-15,1.13,1,243,12,STR-OPLI-23-001336
994895076153647879,Jabba's Palace,340706410,Vince,Queen Anne,North Queen Anne,47.64421,-122.36056,Private room,153,1,33,2024-09-01,2.96,100,346,33,STR-OPLI-23-001305
994919637645402193,Solo's Smuggler Suite,340706410,Vince,Queen Anne,North Queen Anne,47.64411,-122.36073,Private room,126,1,30,2024-09-04,2.73,100,352,30,STR-OPLI-23-001305
994950767713002170,Leia's Rebel Princess Suite,340706410,Vince,Queen Anne,North Queen Anne,47.644205538173985,-122.36219547241356,Private room,134,1,35,2024-09-15,3.12,100,350,35,STR-OPLI-23-001305
994966143807616674,Beautiful North Cap Hill Craftsman with Hot Tub,28420265,Sherry,Capitol Hill,Stevens,47.630462161768456,-122.30834378996255,Entire home/apt,400,2,17,2024-09-02,1.58,44,211,17,STR-OPLI-23-001284
995079817124815247,Bright & Comfy Central Gem - 121,436672049,Laura,Central Area,Leschi,47.60493241062071,-122.29658310331243,Entire home/apt,209,1,35,2024-09-10,3.07,12,152,35,STR-OPLI-23-001285
995082176003073412,Luke's Jedi Meditation Chamber,340706410,Vince,Queen Anne,North Queen Anne,47.64298,-122.3605,Private room,143,1,26,2024-09-09,2.38,100,355,26,STR-OPLI-23-001305
995104000236448380,Cozy bedroom 6 w/in 1mi Uni.,477279461,Yen,Other neighborhoods,Wallingford,47.66331,-122.34643,Private room,49,30,10,2024-09-05,1.74,5,41,10,STR-OPLI-22-000515
995108071308244844,Yoda's Swamp Suite,340706410,Vince,Queen Anne,North Queen Anne,47.64450202973232,-122.36047656536438,Private room,150,1,31,2024-09-16,2.73,100,346,31,STR-OPLI-23-001305
995532515328234103,Sweet 1800s Fremont Bungalow,429381332,Mark,Other neighborhoods,Fremont,47.65173,-122.35264,Entire home/apt,182,3,48,2024-09-12,4.62,1,250,48,STR-OPLI-23-001114
995602913967949255,Syrax's Dragonstone Den,340706410,Vince,Capitol Hill,Broadway,47.6239,-122.31362,Private room,112,1,26,2024-08-17,2.26,100,351,26,STR-OPLI-23-001508
995616062573820762,Caraxes's Blood Wyrm Lair,340706410,Vince,Capitol Hill,Broadway,47.623884083117886,-122.31460526168948,Private room,124,1,30,2024-09-12,2.59,100,348,30,STR-OPLI-23-001508
995626814543393087,Vhagar's Valyria's Vista,340706410,Vince,Capitol Hill,Broadway,47.62382446969164,-122.31286199508996,Private room,112,1,18,2024-08-09,1.59,100,347,18,STR-OPLI-23-001508
995704918400834490,"Modern, dog-friendly 5BR with gorgeous views",111813201,Vacasa Western Washington,Other neighborhoods,Phinney Ridge,47.66672,-122.35832,Entire home/apt,488,2,11,2024-09-02,1.08,14,359,11,STR-OPLI-23-000558
995722192032844800,1BR waterfront condo with hot tub and gym,104834083,Vacasa Western Washington,Downtown,Pike-Market,47.61073285194337,-122.344511427923,Entire home/apt,239,2,7,2024-09-02,0.69,27,362,7,STR-OPLI-23-001116
995945060616087562,Elegant 1 Bedroom Condo with Parking & Pool!,386420269,Kathryn And Mike,Downtown,Belltown,47.61375,-122.34808,Entire home/apt,163,2,36,2024-07-16,3.21,30,347,36,STR-OPLI-23-001256
996007574663171640,Serene U District abode,104555558,Eddie,University District,University District,47.66510764396592,-122.30501652188632,Entire home/apt,96,2,42,2024-09-17,3.83,2,228,42,STR-OPLI-23-001273
996470170138355240,Explore Seattle from Greenwood,26813336,Courtney,Other neighborhoods,Crown Hill,47.70284686129414,-122.36674773393281,Entire home/apt,172,1,23,2024-08-30,2.05,2,278,23,STR-OPLI-23-001298
997033374628520387,Skywalker Rebel Base,340706410,Vince,Queen Anne,North Queen Anne,47.64439397747063,-122.3606517874307,Entire home/apt,155,1,50,2024-09-13,4.45,100,327,50,STR-OPLI-23-001305
997795662184490369,"2BR Chic Colorful Queen Anne Apt, Free Parking-NEW",435618797,Selina,Queen Anne,North Queen Anne,47.65171,-122.36648,Entire home/apt,111,75,2,2024-08-18,0.36,3,278,2,
997853956802148960,Blue House in Central District,174096725,John,Central Area,Mann,47.61386,-122.29733,Entire home/apt,252,2,48,2024-09-18,5.16,1,27,48,STR-OPLI-23-001294
997931134075650382,Spacious Seward Park Home for 8!,187689054,Daniel,Rainier Valley,Brighton,47.54327,-122.27141,Entire home/apt,338,2,38,2024-09-16,3.50,1,263,38,STR-OPLI-23-001347
997937223026298998,Your cozy townhome in Fremont!,30506325,Maggie And Nate,Other neighborhoods,Fremont,47.65411,-122.3578,Entire home/apt,195,2,4,2024-05-14,0.35,2,230,4,STR-OPLI-23-001194
997942398898788489,Comfortable Private Room in central Queen Anne,49370212,Tina,Queen Anne,North Queen Anne,47.64621,-122.35926,Private room,60,30,2,2024-04-07,0.21,5,139,2,STR-OPLI-23-001172
998558554462728326,Penthouse - Walk to Space Needle,83554795,Andres,Queen Anne,Lower Queen Anne,47.626952012194934,-122.34891433867716,Entire home/apt,244,3,0,,,1,259,0,STR-OPLI-24-001190
998567523411183410,Level Seattle - Deluxe One Bedroom Suite & Office,452014951,Level Seattle,Cascade,South Lake Union,47.6188683,-122.3354255,Entire home/apt,198,30,0,,,42,359,0,
